game,gameLabel,genreLabel,esrbRatingLabel,pegiRatingLabel,year
http://www.wikidata.org/entity/Q116689838,Work from Home,,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q116728763,Pudding Monsters,головоломка,для всех,,2022
http://www.wikidata.org/entity/Q116756805,C.A.R.L.,экшен,для всех,PEGI 7,2022
http://www.wikidata.org/entity/Q116763914,Pandaty,платформер,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q116770674,Snug Finder,,для всех,,2022
http://www.wikidata.org/entity/Q114946927,Yars: Recharged,твин-стик-шутер,для всех,,2022
http://www.wikidata.org/entity/Q114968392,Lonesome Village,приключенческая компьютерная игра,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q114992785,Amazing Chicken Adventures,,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q115011044,8-Ball Pocket,спортивная компьютерная игра,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q115011044,8-Ball Pocket,казуальная игра,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q115011044,8-Ball Pocket,симулятор,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q115024054,How to Say Goodbye,головоломка,для всех,,2022
http://www.wikidata.org/entity/Q115047019,Desktop Basketball,экшен,для всех,,2022
http://www.wikidata.org/entity/Q115047019,Desktop Basketball,спортивная компьютерная игра,для всех,,2022
http://www.wikidata.org/entity/Q115047019,Desktop Basketball,казуальная игра,для всех,,2022
http://www.wikidata.org/entity/Q985099,Romancing SaGa,компьютерная ролевая игра,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q28044889,Astronner,приключенческая компьютерная игра,для всех,,2022
http://www.wikidata.org/entity/Q28044889,Astronner,песочница,для всех,,2022
http://www.wikidata.org/entity/Q28044889,Astronner,научно-фантастическая компьютерная игра,для всех,,2022
http://www.wikidata.org/entity/Q28406336,Mushroom Wars 2,стратегия в реальном времени,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q32038652,Just Shapes & Beats,экшен,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q32038652,Just Shapes & Beats,музыкальная компьютерная игра,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q3233977,New Rally-X,лабиринт,для всех,,2022
http://www.wikidata.org/entity/Q37536061,Ooblets,симулятор жизни,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q116838279,Ground Divers!,стратегическая компьютерная игра,для всех,,2022
http://www.wikidata.org/entity/Q116838279,Ground Divers!,roguelike,для всех,,2022
http://www.wikidata.org/entity/Q116940451,Mechapunk,платформер,для всех,PEGI 7,2022
http://www.wikidata.org/entity/Q116968801,Super Ninja Miner,головоломка-платформер,для всех,PEGI 7,2022
http://www.wikidata.org/entity/Q116968866,Garfield Lasagna Party,компьютерная игра для компаний,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q117713306,Sudocats,казуальная игра,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q117723650,Ships Simulator,симулятор корабля,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q117831332,Brave Dungeon: The Meaning of Justice,компьютерная ролевая игра,для всех,,2022
http://www.wikidata.org/entity/Q117831332,Brave Dungeon: The Meaning of Justice,казуальная игра,для всех,,2022
http://www.wikidata.org/entity/Q3013534,Dangerous Seed,shoot ’em up,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q3013534,Dangerous Seed,шутер,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q3013534,Dangerous Seed,научно-фантастическая компьютерная игра,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q48755941,Musynx,музыкальная игра,для всех старше 10 лет,PEGI 12,2022
http://www.wikidata.org/entity/Q55636303,Tunic,приключенческий экшен,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q55636303,Tunic,постапокалиптическая компьютерная игра,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q55636303,Tunic,Metroidbrainia,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q56417953,Nostalgic Train,приключенческая компьютерная игра,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q50296420,Assetto Corsa Competizione,симулятор гонок,для всех,,2022
http://www.wikidata.org/entity/Q122341264,Sword and Fairy Inn 2,симулятор жизни,для всех,,2022
http://www.wikidata.org/entity/Q122341851,Shiny Ski Resort,симулятор,для всех,,2022
http://www.wikidata.org/entity/Q122342872,YOGA MASTER,казуальная игра,для всех,,2022
http://www.wikidata.org/entity/Q122342872,YOGA MASTER,симулятор,для всех,,2022
http://www.wikidata.org/entity/Q122342940,Ankora: Lost Days,приключенческая компьютерная игра,для всех,PEGI 7,2022
http://www.wikidata.org/entity/Q122342940,Ankora: Lost Days,экшен,для всех,PEGI 7,2022
http://www.wikidata.org/entity/Q122342940,Ankora: Lost Days,приключенческий экшен,для всех,PEGI 7,2022
http://www.wikidata.org/entity/Q122342940,Ankora: Lost Days,компьютерная ролевая игра,для всех,PEGI 7,2022
http://www.wikidata.org/entity/Q122342940,Ankora: Lost Days,казуальная игра,для всех,PEGI 7,2022
http://www.wikidata.org/entity/Q122348284,City Limits,стратегическая компьютерная игра,для всех,,2022
http://www.wikidata.org/entity/Q122348284,City Limits,казуальная игра,для всех,,2022
http://www.wikidata.org/entity/Q122351640,Pocket Stables,стратегическая компьютерная игра,для всех,,2022
http://www.wikidata.org/entity/Q122351640,Pocket Stables,гоночная игра,для всех,,2022
http://www.wikidata.org/entity/Q122351640,Pocket Stables,спортивная компьютерная игра,для всех,,2022
http://www.wikidata.org/entity/Q122351640,Pocket Stables,казуальная игра,для всех,,2022
http://www.wikidata.org/entity/Q122351640,Pocket Stables,симулятор,для всех,,2022
http://www.wikidata.org/entity/Q122364062,Tennis Club Story,симулятор,для всех,,2022
http://www.wikidata.org/entity/Q122365412,Anime Studio Story,симулятор,для всех,,2022
http://www.wikidata.org/entity/Q122365635,Pocket League Story,симулятор,для всех,,2022
http://www.wikidata.org/entity/Q122367846,Mysterious Adventure of Michael 2,экшен,для всех,,2022
http://www.wikidata.org/entity/Q122370546,Egglien,экшен,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q122373052,The Manga Works,симулятор,для всех,,2022
http://www.wikidata.org/entity/Q122373323,Running Fable,экшен,для всех,,2022
http://www.wikidata.org/entity/Q122373323,Running Fable,стратегическая компьютерная игра,для всех,,2022
http://www.wikidata.org/entity/Q122373323,Running Fable,гоночная игра,для всех,,2022
http://www.wikidata.org/entity/Q122373323,Running Fable,казуальная игра,для всех,,2022
http://www.wikidata.org/entity/Q122373581,World Cruise Story,стратегическая компьютерная игра,для всех,,2022
http://www.wikidata.org/entity/Q122373581,World Cruise Story,казуальная игра,для всех,,2022
http://www.wikidata.org/entity/Q122373581,World Cruise Story,симулятор,для всех,,2022
http://www.wikidata.org/entity/Q122373693,FLASHOUT 3,гоночная игра,для всех,PEGI 7,2022
http://www.wikidata.org/entity/Q122376258,Magazine Mogul,симулятор,для всех,,2022
http://www.wikidata.org/entity/Q122377562,Lila's Tale and the Hidden Forest,платформер,для всех,,2022
http://www.wikidata.org/entity/Q122378331,Takoyaki Party Survival,казуальная игра,для всех,,2022
http://www.wikidata.org/entity/Q122378331,Takoyaki Party Survival,симулятор,для всех,,2022
http://www.wikidata.org/entity/Q122379243,Panic Porcupine,приключенческая компьютерная игра,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q122379243,Panic Porcupine,экшен,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q122379243,Panic Porcupine,приключенческий экшен,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q122380066,Dolmenjord - Viking Islands,головоломка,для всех,,2022
http://www.wikidata.org/entity/Q122384743,Parallel,приключенческая компьютерная игра,для всех,,2022
http://www.wikidata.org/entity/Q122384743,Parallel,экшен,для всех,,2022
http://www.wikidata.org/entity/Q122384743,Parallel,приключенческий экшен,для всех,,2022
http://www.wikidata.org/entity/Q122384743,Parallel,компьютерная ролевая игра,для всех,,2022
http://www.wikidata.org/entity/Q122385104,RunBean Galactic,экшен,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q122385176,Venture Towns,стратегическая компьютерная игра,для всех,,2022
http://www.wikidata.org/entity/Q122385176,Venture Towns,казуальная игра,для всех,,2022
http://www.wikidata.org/entity/Q122385176,Venture Towns,симулятор,для всех,,2022
http://www.wikidata.org/entity/Q122385639,Dashing Orange,экшен,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q122385639,Dashing Orange,казуальная игра,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q119350303,Super Kiwi 64,платформер с элементами коллекционирования,для всех,,2022
http://www.wikidata.org/entity/Q120670102,Package Rush,стратегическая компьютерная игра,для всех,,2022
http://www.wikidata.org/entity/Q120971199,The Snow Fable: Mystery of the Flame,стратегическая компьютерная игра,для всех,,2022
http://www.wikidata.org/entity/Q120971199,The Snow Fable: Mystery of the Flame,казуальная игра,для всех,,2022
http://www.wikidata.org/entity/Q122264406,Pocket Academy,приключенческая компьютерная игра,для всех,,2022
http://www.wikidata.org/entity/Q122264406,Pocket Academy,стратегическая компьютерная игра,для всех,,2022
http://www.wikidata.org/entity/Q122264406,Pocket Academy,казуальная игра,для всех,,2022
http://www.wikidata.org/entity/Q122264406,Pocket Academy,симулятор,для всех,,2022
http://www.wikidata.org/entity/Q122266877,The Sushi Spinnery,симулятор,для всех,,2022
http://www.wikidata.org/entity/Q122271580,Sokolor,игра в жанре сокобан,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q122300472,Ralph and the Blue Ball,казуальная игра,для всех,,2022
http://www.wikidata.org/entity/Q122308617,Venice 2089,приключенческая компьютерная игра,для всех,,2022
http://www.wikidata.org/entity/Q122308617,Venice 2089,казуальная игра,для всех,,2022
http://www.wikidata.org/entity/Q122309939,NecroBoy : Path to Evilship,приключенческая компьютерная игра,для всех,,2022
http://www.wikidata.org/entity/Q122310538,Pool Slide Story,симулятор,для всех,,2022
http://www.wikidata.org/entity/Q122640526,Super Arcade Football,симулятор футбола,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q122820750,Duck Race,гоночная игра,для всех,,2022
http://www.wikidata.org/entity/Q122820750,Duck Race,массовая многопользовательская онлайн-игра,для всех,,2022
http://www.wikidata.org/entity/Q122820750,Duck Race,казуальная игра,для всех,,2022
http://www.wikidata.org/entity/Q122826105,Oh! Edo Towns,симулятор,для всех,,2022
http://www.wikidata.org/entity/Q123281631,Dig Deep,приключенческая компьютерная игра,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q123281631,Dig Deep,казуальная игра,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q123281631,Dig Deep,симулятор,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q123377989,Aka,приключенческая компьютерная игра,для всех,,2022
http://www.wikidata.org/entity/Q123377989,Aka,симулятор фермера,для всех,,2022
http://www.wikidata.org/entity/Q117451219,Alphadia Neo,приключенческая компьютерная игра,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q117451219,Alphadia Neo,стратегическая компьютерная игра,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q117451219,Alphadia Neo,компьютерная ролевая игра,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q117451219,Alphadia Neo,симулятор,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q117473940,Super Geisha Neon,приключенческая компьютерная игра,для всех старше 10 лет,PEGI 16,2022
http://www.wikidata.org/entity/Q117723802,Sail Forth,приключенческая компьютерная игра,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q117723802,Sail Forth,экшен,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q117723802,Sail Forth,приключенческий экшен,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q117723802,Sail Forth,симулятор,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q117831332,Brave Dungeon: The Meaning of Justice,компьютерная ролевая игра,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q117831332,Brave Dungeon: The Meaning of Justice,казуальная игра,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q115024151,The Entropy Centre,приключенческая компьютерная игра,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q115024151,The Entropy Centre,головоломка,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q115232359,This Way Madness Lies,компьютерная ролевая игра,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q115232435,Run Box Run,,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q115471647,Gale of Windoria,приключенческая компьютерная игра,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q115471647,Gale of Windoria,стратегическая компьютерная игра,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q115471647,Gale of Windoria,компьютерная ролевая игра,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q115471647,Gale of Windoria,симулятор,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q115471748,Gigapocalypse,экшен,для всех старше 10 лет,PEGI 3,2022
http://www.wikidata.org/entity/Q115572889,The Knight Witch,приключенческая компьютерная игра,для всех старше 10 лет,PEGI 12,2022
http://www.wikidata.org/entity/Q115572889,The Knight Witch,bullet hell,для всех старше 10 лет,PEGI 12,2022
http://www.wikidata.org/entity/Q115572889,The Knight Witch,метроидвания,для всех старше 10 лет,PEGI 12,2022
http://www.wikidata.org/entity/Q115573012,Ship of Fools,roguelike,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q115601061,Astronite,метроидвания,для всех старше 10 лет,PEGI 12,2022
http://www.wikidata.org/entity/Q115626367,Primal Light,приключенческая компьютерная игра,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q115626367,Primal Light,экшен,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q115626367,Primal Light,приключенческий экшен,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q115705901,Dragon Quest Treasures,action RPG,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q115827872,Fitness Boxing Fist of the North Star,,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q116206697,Lost in Play,приключенческая компьютерная игра,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q116263482,Big Bang Pro Wrestling,,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q116449422,Intrepid Izzy,приключенческая компьютерная игра,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q116449422,Intrepid Izzy,экшен,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q116449422,Intrepid Izzy,приключенческий экшен,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q116678029,"I, AI",,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q116678270,World of Outlaws: Dirt Racing,,для всех старше 10 лет,PEGI 3,2022
http://www.wikidata.org/entity/Q116688333,Tip Top: Don't fall!,,для всех старше 10 лет,PEGI 16,2022
http://www.wikidata.org/entity/Q116763665,Dragon Prana,японская ролевая игра,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q116786143,Trifox,приключенческий экшен,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q116897217,Asterix & Obelix XXXL: The Ram From Hibernia,приключенческий экшен,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q116970715,Mozart Requiem,приключенческая компьютерная игра,для всех старше 10 лет,PEGI 16,2022
http://www.wikidata.org/entity/Q117006663,Oxyjet,экшен,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q117006663,Oxyjet,спортивная компьютерная игра,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q117006663,Oxyjet,казуальная игра,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q5382439,Epic Astro Story,симулятор,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q5397174,Eschatos,shoot ’em up,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q6945900,Them’s Fightin' Herds,файтинг,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q7198472,Pistol Daimyo no Bōken,shoot ’em up,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q66481273,Figment,головоломка,для всех старше 10 лет,PEGI 12,2022
http://www.wikidata.org/entity/Q59769284,Gris,приключенческая компьютерная игра,для всех,PEGI 7,2022
http://www.wikidata.org/entity/Q59769284,Gris,платформер,для всех,PEGI 7,2022
http://www.wikidata.org/entity/Q60744028,MouseCraft,приключенческая компьютерная игра,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q61240341,Windjammers 2,спортивная компьютерная игра,для всех,PEGI 7,2022
http://www.wikidata.org/entity/Q61791751,Tee Time Golf,симулятор гольфа,для всех,,2022
http://www.wikidata.org/entity/Q64521118,Lego Star Wars: The Skywalker Saga,приключенческий экшен,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q64819825,Roller Champions,спортивная компьютерная игра,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q64819825,Roller Champions,симулятор роликовых коньков,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q11361732,Shiren the Wanderer: The Tower of Fortune and the Dice of Fate,компьютерная ролевая игра,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q11361732,Shiren the Wanderer: The Tower of Fortune and the Dice of Fate,roguelike,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q17191831,Azure Striker Gunvolt,экшен,для всех старше 10 лет,PEGI 12,2022
http://www.wikidata.org/entity/Q15710823,Shantae and the Pirate's Curse,метроидвания,для всех старше 10 лет,PEGI 12,2022
http://www.wikidata.org/entity/Q122374282,Vostok 2061,экшен,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122377261,Swords & Bones,приключенческая компьютерная игра,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122377261,Swords & Bones,экшен,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122377261,Swords & Bones,приключенческий экшен,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122377261,Swords & Bones,компьютерная ролевая игра,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122378286,Table of Tales: The Crooked Crown,цифровая настольная игра,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122379026,Rolling Gunner,экшен,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122364810,Revita,платформер,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q120838568,ITORAH,приключенческая компьютерная игра,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q120838568,ITORAH,экшен,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q120838568,ITORAH,приключенческий экшен,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q122236010,Ninja Village,симулятор,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122307482,Curse Crackers: For Whom the Belle Toils,экшен,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122307482,Curse Crackers: For Whom the Belle Toils,платформер,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122308706,Self gunsbase 2D History Shooter,приключенческая компьютерная игра,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122308706,Self gunsbase 2D History Shooter,экшен,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122308706,Self gunsbase 2D History Shooter,приключенческий экшен,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122309661,Cardfight!! Vanguard Dear Days,стратегическая компьютерная игра,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122309661,Cardfight!! Vanguard Dear Days,визуальная новелла,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122309661,Cardfight!! Vanguard Dear Days,цифровая коллекционная карточная игра,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122310653,Kraino Origins,приключенческая компьютерная игра,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122310653,Kraino Origins,экшен,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122310653,Kraino Origins,приключенческий экшен,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122311972,Medal of Guardians,экшен,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122311972,Medal of Guardians,компьютерная ролевая игра,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122311972,Medal of Guardians,казуальная игра,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122341430,Billy 101,приключенческая компьютерная игра,для всех старше 10 лет,PEGI 3,2022
http://www.wikidata.org/entity/Q122341430,Billy 101,экшен,для всех старше 10 лет,PEGI 3,2022
http://www.wikidata.org/entity/Q122341430,Billy 101,приключенческий экшен,для всех старше 10 лет,PEGI 3,2022
http://www.wikidata.org/entity/Q122341430,Billy 101,казуальная игра,для всех старше 10 лет,PEGI 3,2022
http://www.wikidata.org/entity/Q122350620,Once Upon a Jester,приключенческая компьютерная игра,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122350620,Once Upon a Jester,приключенческий экшен,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122350620,Once Upon a Jester,музыкальная компьютерная игра,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122350620,Once Upon a Jester,казуальная игра,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122363828,Light of Life,приключенческая компьютерная игра,для всех старше 10 лет,PEGI 3,2022
http://www.wikidata.org/entity/Q122363828,Light of Life,экшен,для всех старше 10 лет,PEGI 3,2022
http://www.wikidata.org/entity/Q122363828,Light of Life,приключенческий экшен,для всех старше 10 лет,PEGI 3,2022
http://www.wikidata.org/entity/Q96240054,Bugsnax,приключенческая компьютерная игра,для всех старше 10 лет,PEGI 3,2022
http://www.wikidata.org/entity/Q96247255,Stray,приключенческая компьютерная игра,для всех старше 10 лет,PEGI 12,2022
http://www.wikidata.org/entity/Q96247255,Stray,головоломка,для всех старше 10 лет,PEGI 12,2022
http://www.wikidata.org/entity/Q96247255,Stray,графическая приключенческая игра,для всех старше 10 лет,PEGI 12,2022
http://www.wikidata.org/entity/Q96247255,Stray,научно-фантастическая компьютерная игра,для всех старше 10 лет,PEGI 12,2022
http://www.wikidata.org/entity/Q96247255,Stray,киберпанк-игра,для всех старше 10 лет,PEGI 12,2022
http://www.wikidata.org/entity/Q96247255,Stray,постапокалиптическая компьютерная игра,для всех старше 10 лет,PEGI 12,2022
http://www.wikidata.org/entity/Q96440143,Little Orpheus,приключенческая компьютерная игра,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q96440143,Little Orpheus,казуальная игра,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q122379068,Sandream,приключенческая компьютерная игра,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122379068,Sandream,экшен,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122379068,Sandream,приключенческий экшен,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122379068,Sandream,стратегическая компьютерная игра,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122379068,Sandream,компьютерная ролевая игра,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122379068,Sandream,симулятор,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122379419,Titanium Hound,экшен,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q122380126,Pocket Arcade Story,стратегическая компьютерная игра,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122380126,Pocket Arcade Story,казуальная игра,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122380126,Pocket Arcade Story,симулятор,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q122848972,Mars Base,симулятор фермера,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q74120193,Lego Brawls,файтинг,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q77879172,Temtem,массовая многопользовательская ролевая онлайн-игра,для всех старше 10 лет,PEGI 12,2022
http://www.wikidata.org/entity/Q90133913,Draw a Stickman: Epic,,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q90770387,Fluffy Horde,экшен,для всех старше 10 лет,PEGI 16,2022
http://www.wikidata.org/entity/Q90770387,Fluffy Horde,tower defense,для всех старше 10 лет,PEGI 16,2022
http://www.wikidata.org/entity/Q75192959,Mini Motorways,головоломка,для всех,,2022
http://www.wikidata.org/entity/Q75192959,Mini Motorways,стратегическая компьютерная игра,для всех,,2022
http://www.wikidata.org/entity/Q75192959,Mini Motorways,симулятор,для всех,,2022
http://www.wikidata.org/entity/Q85760410,Fall Guys,платформер,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q85760410,Fall Guys,королевская битва,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q86994657,Autonauts,градостроительный симулятор,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q86994657,Autonauts,песочница,для всех,PEGI 3,2022
http://www.wikidata.org/entity/Q2323709,EarthBound Beginnings,компьютерная ролевая игра,Teen,,2022
http://www.wikidata.org/entity/Q2509887,Chariots of War,стратегическая компьютерная игра,Teen,PEGI 12,2022
http://www.wikidata.org/entity/Q2509887,Chariots of War,пошаговая стратегия,Teen,PEGI 12,2022
http://www.wikidata.org/entity/Q2509887,Chariots of War,тактика в реальном времени,Teen,PEGI 12,2022
http://www.wikidata.org/entity/Q2509887,Chariots of War,историческая игра,Teen,PEGI 12,2022
http://www.wikidata.org/entity/Q2529000,EarthBound,компьютерная ролевая игра,Teen,PEGI 12,2022
http://www.wikidata.org/entity/Q18913083,Tales of Aravorn: Seasons of the Wolf,визуальная новелла,Teen,PEGI 18,2022
http://www.wikidata.org/entity/Q101155697,Willy Morgan and the Curse of Bone Town,графическая приключенческая игра,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q105100762,Dreamscaper,action RPG,для всех старше 10 лет,PEGI 12,2022
http://www.wikidata.org/entity/Q105355873,Run Sausage Run!,экшен,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q105355873,Run Sausage Run!,гоночная игра,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q105355873,Run Sausage Run!,казуальная игра,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q105355873,Run Sausage Run!,экшен,для всех старше 10 лет,PEGI 12,2022
http://www.wikidata.org/entity/Q105355873,Run Sausage Run!,гоночная игра,для всех старше 10 лет,PEGI 12,2022
http://www.wikidata.org/entity/Q105355873,Run Sausage Run!,казуальная игра,для всех старше 10 лет,PEGI 12,2022
http://www.wikidata.org/entity/Q105413532,Trash Sailors,приключенческая компьютерная игра,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q105413532,Trash Sailors,экшен,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q105413532,Trash Sailors,приключенческий экшен,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q105413532,Trash Sailors,симулятор,для всех старше 10 лет,PEGI 7,2022
http://www.wikidata.org/entity/Q105552720,Q105552720,шутер от третьего лица,для всех старше 10 лет,,2022
http://www.wikidata.org/entity/Q105909744,Teenage Mutant Ninja Turtles: Shredder’s Revenge,beat ’em up,для всех старше 10 лет,PEGI 12,2022
